term,coef,se,p_value,odds_ratio,ci_low,ci_high,n,p_fdr_bh,strategy,scope
Intercept,-1.3184868837616772,0.32788495169009463,5.790547874573318e-05,0.267539814689291,0.14069773837648258,0.5087327861123905,2253,0.0009264876599317309,反讽与情绪,adjudicated_plus_high
C(reply_source_type)[T.browser],-0.8323137846631818,0.9533835688841797,0.3826574011905227,0.43504152848735816,0.06714199460823606,2.8188190209857265,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
is_author,0.18577324757164973,0.2387810735310538,0.436565131205361,1.2041491856666768,0.7540944477512997,1.9228032584851,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
source_negative,0.5844713693131363,0.15422290873651406,0.00015077889916653302,1.7940423490835355,1.3260365668449297,2.427224128489332,2253,0.0012062311933322641,反讽与情绪,adjudicated_plus_high
is_author:source_negative,0.05697283068415705,0.26905898256556393,0.8323032637248539,1.0586270478321498,0.6247630787300691,1.7937859399114893,2253,0.9257647380891161,反讽与情绪,adjudicated_plus_high
log_reply_length,-0.05594937111240505,0.07391043776130797,0.44905659254902686,0.9455870086968872,0.8180647172024044,1.0929878433995601,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
e0,-0.2601357607529598,0.15326097477999862,0.0896326729133221,0.7709469143650042,0.5709079610791233,1.0410769953977705,2253,0.23902046110219224,反讽与情绪,adjudicated_plus_high
e1,-0.4297919907074712,0.17779982774776315,0.015636977793666743,0.6506444207339394,0.45919530740576914,0.9219130844865531,2253,0.08339721489955597,反讽与情绪,adjudicated_plus_high
e2,-0.19125827500925513,0.2561837521838767,0.4553251165129508,0.8259192463009633,0.4998843890031092,1.3646007285218669,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
e3,-0.15570057625855657,0.1682726339631816,0.35481634367627446,0.8558154034610524,0.615380231988109,1.1901909855553445,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
e4,0.22519777904765387,0.20918189995279168,0.28167493186100756,1.252570423880916,0.8312715646937783,1.8873888310604936,2253,0.5604001434005549,反讽与情绪,adjudicated_plus_high
e5,-0.029438113715094496,0.2881136700076946,0.9186174969301117,0.97099096680544,0.5520366130419067,1.707900228614348,2253,0.9257647380891161,反讽与情绪,adjudicated_plus_high
e6,-0.8144945559730211,0.5444244730619328,0.13463664253094984,0.4428631133163447,0.1523512569499702,1.2873391468023847,2253,0.30774089721359965,反讽与情绪,adjudicated_plus_high
e7,0.3744750128393089,0.2101632291320246,0.07477706224708248,1.4542277632777247,0.9632474755335158,2.1954673551741393,2253,0.23902046110219224,反讽与情绪,adjudicated_plus_high
e8,0.02010398617518693,0.21576647503736393,0.9257647380891161,1.020307432377999,0.6684469081952578,1.5573821103854881,2253,0.9257647380891161,反讽与情绪,adjudicated_plus_high
e9,-0.3404871122141503,0.19420308665526975,0.07955861751369923,0.7114236951748422,0.4862048887858214,1.0409678835606686,2253,0.23902046110219224,反讽与情绪,adjudicated_plus_high
